"","NATCODE","COD_INE","PROVINCIA","MUN_NAME","POBLACION_MUNI","Area..km2.","POBLACION_CAPITAL","CAI_num","X2020_indGini","X2020_indP80.P20","X2020_indUnitCons.60.","X2020_income_mean_HH","X2020_income_mean_PP","Popul.Density..peopl.km2.","population_log","PV.20kw.capacity","PV.20kw.units","tot_units_PV","tot_cap_PV","cap_PV.20kW","wind.onshore","cogenNG.B_OilCoal","solar_therm","HP_gen","hydro.10MW","hydro.10MW.1","cogenWastBio","other_pow_plans","PoorHousing.","VulnerableAge.","Unemployed.","HigherEdu.","LowEdu.","X2021_POBLACION_MUNI","X..male","X..female","gender.ratio..m.f.","hydro_total","Renewable_profile","Income_level_PP","CCAA","Con_CAI"
"4044",34092525145,25145,"Lleida","Nalec",95,9.6681,83,NA,28.872,NA,NA,28075.6594,15742,9.8261292291143,1.97772360528885,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.522727272727273,0.5375,0.3125,0.5875,88,52.2727272727273,47.7272727272727,"1.0952380952380953",0,"None","Medium Income","Cataluña","Sin CAIs"
"4045",34092525146,25146,"Lleida","Navès",305,145.2509,130,NA,32.1,2.7,NA,35231,12478,2.09981487205931,2.48429983934679,20000,1,46,703500,683500,0,0,0,0,0,0,0,0,33,0.319587628865979,0.489878542510121,0.333333333333333,0.413654618473896,291,51.2027491408935,48.7972508591065,"1.0492957746478873",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4046",34092525148,25148,"Lleida","Odèn",252,114.4651,20,NA,28,2.2,NA,43705,14974,2.20154440086978,2.40140054078154,0,0,2,179650,179650,0,0,0,0,0,0,0,0,15,0.375494071146245,0.439655172413793,0.311965811965812,0.478632478632479,253,58.8932806324111,41.1067193675889,"1.4326923076923077",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4047",34092525149,25149,"Lleida","Oliana",1849,32.063,1727,NA,27.1,2.3,13.1,34684,13548,57.6677166827808,3.26693691115917,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.373110151187905,0.546072974644403,0.0354306658521686,0.0030543677458766,1852,50.0539956803456,49.9460043196544,"1.0021621621621621",0,"None","Medium Income","Cataluña","Sin CAIs"
"4048",34092525150,25150,"Lleida","Oliola",196,86.450295,50,NA,29.5,2.4,NA,41959,14696,2.26719874119574,2.29225607135648,0,0,2,109350,109350,0,0,0,0,0,0,0,0,9,0.323232323232323,0.485875706214689,0.312849162011173,0.374301675977654,198,53.030303030303,46.969696969697,"1.1290322580645162",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4049",34092525151,25151,"Lleida","Olius",985,54.8913,795,NA,25.4,2.3,6.5,43623,14724,17.9445558767965,2.99343623049761,0,0,1,22500,22500,0,0,0,0,415000,0,0,0,6,0.32020725388601,0.432679738562092,0.0564826700898588,NA,965,53.8860103626943,46.1139896373057,"1.1685393258426966",415000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4050",34092525152,25152,"Lleida","Les Oluges",166,19.0908,101,NA,43.6,2.4,NA,53039,20205,8.69528778259685,2.22010808804005,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.437869822485207,0.444444444444444,0.305194805194805,0.48051948051948,169,54.4378698224852,45.5621301775148,"1.1948051948051948",0,"None","High Income","Cataluña","Sin CAIs"
"4051",34092525153,25153,"Lleida","Els Omellons",198,11.0136,197,NA,26.1,2.4,NA,27280,11808,17.97777293528,2.29666519026153,0,0,1,60000,60000,0,0,0,0,0,0,0,0,13,0.440594059405941,0.551912568306011,0.251366120218579,0.519125683060109,202,53.960396039604,46.039603960396,"1.1720430107526882",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"4052",34092525154,25154,"Lleida","Els Omells de na Gaia",127,13.0098,127,NA,20.4,1.8,NA,28655,12379,9.76187181970515,2.10380372095596,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.307086614173228,0.528925619834711,0.28099173553719,0.528925619834711,127,55.9055118110236,44.0944881889764,"1.2678571428571428",0,"None","Medium Income","Cataluña","Sin CAIs"
"4053",34092525155,25155,"Lleida","Organyà",796,12.4641,786,NA,30.2,2.5,17.9,26605,12411,63.8634157299765,2.90091306773767,0,0,2,600000,600000,0,0,0,0,0,0,0,0,1,0.365789473684211,0.563338301043219,0.0338733431516937,NA,760,49.0789473684211,50.9210526315789,"0.9638242894056848",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4054",34092525156,25156,"Lleida","Os de Balaguer",1046,135.3163,361,NA,25,2.1,11.2,34833,13102,7.73003695785356,3.01953168453125,40000,2,1,139750,99750,0,0,0,0,0,0,365000,0,19,0.299599198396794,0.423708920187793,0.048667439165701,0.00463499420625724,998,51.2024048096192,48.7975951903808,"1.0492813141683779",0,"Cogeneration/Biomass","Medium Income","Cataluña","Sin CAIs"
"4055",34092525157,25157,"Lleida","Ossó de Sió",193,26.026103,50,NA,21.8,2,NA,59621,15237,7.41563191385203,2.28555730900777,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.370558375634518,0.423529411764706,0.35672514619883,0.432748538011696,197,48.2233502538071,51.7766497461929,"0.9313725490196079",0,"None","Medium Income","Cataluña","Sin CAIs"
"4056",34092525161,25161,"Lleida","Conca de Dalt",427,165.9836,34,NA,29.8,2.5,NA,34096,15145,2.57254331150788,2.63042787502502,0,0,0,0,0,0,0,0,0,3000000,0,0,0,9,0.412322274881517,0.565217391304348,0.363881401617251,0.361185983827493,422,50.9478672985782,49.0521327014218,"1.038647342995169",3e+06,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4057",34092525163,25163,"Lleida","La Coma i la Pedra",278,60.63075,89,NA,27.8,2.7,NA,33047,15566,4.58513213179781,2.44404479591808,0,0,0,0,0,0,0,0,0,1125000,0,0,0,9,0.27536231884058,0.441767068273092,0.376984126984127,0.376984126984127,276,58.695652173913,41.304347826087,"1.4210526315789473",1125000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4058",34092525164,25164,"Lleida","Penelles",430,25.539795,344,NA,28.9,2.5,NA,37465,14544,16.8364703005643,2.63346845557959,20000,1,0,20000,0,0,0,0,0,250000,0,0,0,3,0.359090909090909,0.569230769230769,0.304568527918782,0.512690355329949,440,57.0454545454545,42.9545454545455,"1.3280423280423281",250000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4059",34092525165,25165,"Lleida","Peramola",348,56.0278,212,NA,30.3,2.5,NA,32706,13296,6.21120229600306,2.54157924394658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.347701149425287,0.471153846153846,0.320634920634921,0.507936507936508,348,50.5747126436782,49.4252873563218,"1.0232558139534884",0,"None","Medium Income","Cataluña","Sin CAIs"
"4060",34092525166,25166,"Lleida","Pinell de Solsonès",190,90.971976,43,NA,24.6,2.2,NA,40935,13718,2.08855527113097,2.27875360095283,0,0,2,148500,148500,0,0,0,0,0,0,0,0,2,0.372340425531915,0.432748538011696,0.321637426900585,0.432748538011696,188,57.9787234042553,42.0212765957447,"1.379746835443038",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4061",34092525167,25167,"Lleida","Pinós",291,104.445208,37,NA,28.6,2.4,NA,39249,13445,2.7861498442322,2.46389298898591,0,0,1,100000,100000,0,0,0,0,663000,0,0,0,2,0.361774744027304,0.453815261044177,0.346613545816733,0.354581673306773,293,53.2423208191126,46.7576791808874,"1.1386861313868613",663000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4062",34092525168,25168,"Lleida","El Poal",667,8.8583,654,NA,29.2,2.6,14.5,37336,13244,75.2966144745606,2.82412583391655,0,0,4,2202650,2202650,0,0,0,0,0,0,0,0,2,0.367069486404834,0.50087260034904,0.0623916811091854,0.00346620450606586,662,51.8126888217523,48.1873111782477,"1.0752351097178683",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4063",34092525169,25169,"Lleida","La Pobla de Cérvoles",209,61.9867,196,NA,33.7,3.2,NA,25081,13053,3.37169102404225,2.32014628611105,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.336683417085427,0.505263157894737,0.287958115183246,0.460732984293194,199,52.2613065326633,47.7386934673367,"1.0947368421052632",0,"None","Medium Income","Cataluña","Sin CAIs"
"4064",34092525170,25170,"Lleida","Bellaguarda",288,17.451964,285,NA,24.3,2,NA,27304,10959,16.5024406422108,2.45939248775923,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.348993288590604,0.489130434782609,0.235507246376812,0.565217391304348,298,52.6845637583893,47.3154362416107,"1.1134751773049645",0,"None","Low Income","Cataluña","Sin CAIs"
"4065",34092525172,25172,"Lleida","Ponts",2661,31.2106,2616,NA,31.5,2.7,19.4,31166,12515,85.2594951715122,3.42504487455139,19200,1,3,68800,49600,0,0,0,0,1100000,0,0,0,2.57142857142857,0.323842065299924,0.491540516473731,0.0404929577464789,0.0039612676056338,2634,50.9870918754746,49.0129081245254,"1.040278853601859",1100000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4066",34092525173,25173,"Lleida","El Pont de Suert",2336,148.4056,2055,NA,29.6,2.5,14.3,31965,13552,15.7406459055453,3.36847283844036,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20833333333333,0.305178268251273,0.502765208647562,0.0581854043392505,0.00887573964497041,2356,50.0424448217317,49.9575551782683,"1.0016992353440952",0,"None","Medium Income","Cataluña","Sin CAIs"
"4067",34092525174,25174,"Lleida","La Portella",718,12.354612,718,NA,24.5,2,5.9,39199,12589,58.1159489266033,2.8561244442423,0,0,3,1150000,1150000,0,0,0,0,0,0,0,0,3,0.293055555555556,0.488076311605723,0.043956043956044,0.00470957613814757,720,56.8055555555556,43.1944444444444,"1.315112540192926",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4068",34092525175,25175,"Lleida","Prats i Sansor",260,6.214516,117,NA,30,2.2,NA,37723,16296,41.8375300667019,2.41497334797082,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.284584980237154,0.453333333333333,0.530701754385965,0.232456140350877,253,52.9644268774704,47.0355731225296,"1.1260504201680672",0,"None","Medium Income","Cataluña","Sin CAIs"
"4069",34092525176,25176,"Lleida","Preixana",404,21.3476,395,NA,30.1,2.9,NA,31024,12299,18.9248440105679,2.6063813651106,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.384223918575064,0.494152046783626,0.301724137931034,0.502873563218391,393,53.4351145038168,46.5648854961832,"1.1475409836065573",0,"None","Medium Income","Cataluña","Sin CAIs"
"4070",34092525177,25177,"Lleida","Preixens",422,28.75014,171,NA,30.3,2.5,NA,30417,12400,14.6781893931647,2.62531245096167,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.428571428571429,0.580110497237569,0.205962059620596,0.590785907859079,420,50.4761904761905,49.5238095238095,"1.0192307692307692",0,"None","Medium Income","Cataluña","Sin CAIs"
"4071",34092525179,25179,"Lleida","Prullans",264,21.1486,200,NA,33.4,2.7,NA,24555,12381,12.4830958077603,2.42160392686983,0,0,1,50000,50000,0,0,0,0,2940000,0,0,0,2,0.32520325203252,0.488038277511962,0.367924528301887,0.372641509433962,246,46.7479674796748,53.2520325203252,"0.8778625954198473",2940000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4072",34092525180,25180,"Lleida","Puiggròs",257,9.8297,228,NA,26.5,2.4,NA,30669,13262,26.1452536700001,2.40993312333129,0,0,27,2253000,2253000,0,0,0,0,0,0,0,0,1,0.371212121212121,0.474358974358974,0.311965811965812,0.401709401709402,264,50,50,"1",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4073",34092525181,25181,"Lleida","Puigverd d'Agramunt",253,17.027718,253,NA,32.5,2.2,NA,30898,13060,14.8581272017777,2.40312052117582,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.355263157894737,0.507389162561576,0.215686274509804,0.622549019607843,228,55.7017543859649,44.2982456140351,"1.2574257425742574",0,"None","Medium Income","Cataluña","Sin CAIs"
"4074",34092525182,25182,"Lleida","Puigverd de Lleida",1398,12.5813,1073,NA,26.8,2.3,13.3,34292,13064,111.117293125512,3.14550717140966,0,0,6,204000,204000,0,0,0,0,0,0,0,0,6,0.288824383164006,0.452523524379812,0.0498310810810811,0.00675675675675676,1378,51.3788098693759,48.6211901306241,"1.0567164179104478",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4075",34092525183,25183,"Lleida","Rialp",675,62.807707,521,NA,29.9,2.5,13.6,32017,14450,10.747088729095,2.82930377283102,0,0,0,50000,50000,0,0,0,0,4424000,0,0,0,3,0.259878419452888,0.407279029462738,0.0516351118760757,0.00344234079173838,658,49.8480243161094,50.1519756838906,"0.9939393939393939",4424000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4076",34092525185,25185,"Lleida","Ribera d'Urgellet",920,107.1828,361,NA,32.5,3.2,25.1,29609,11351,8.58346675026217,2.96378782734556,0,0,0,0,0,0,0,0,0,1880000,0,0,0,4,0.301166489925769,0.519950124688279,0.04064039408867,0.00492610837438424,943,51.4316012725345,48.5683987274655,"1.0589519650655022",1880000,"Hydro","Low Income","Cataluña","Sin CAIs"
"4077",34092525186,25186,"Lleida","Riner",280,47.40977,68,NA,33.1,2.5,NA,39652,12887,5.90595567116229,2.44715803134222,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.427046263345196,0.502202643171806,0.394736842105263,0.350877192982456,281,49.1103202846975,50.8896797153025,"0.965034965034965",0,"None","Medium Income","Cataluña","Sin CAIs"
"4078",34092525189,25189,"Lleida","Rosselló",3278,9.9055,3041,NA,26.8,2.3,14.9,34899,12926,330.927262631871,3.51560894923448,0,0,0,0,0,0,23400000,0,0,726000,0,0,0,2,0.285669488867984,0.42552380952381,0.0509936257967754,0.00412448443944507,3189,51.3640639698965,48.6359360301035,"1.056092843326886",726000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4079",34092525190,25190,"Lleida","Salàs de Pallars",345,21.157,338,NA,29.8,2.7,NA,31801,14498,16.3066597343669,2.53781909507327,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.374269005847953,0.508532423208191,0.442567567567568,0.341216216216216,342,54.3859649122807,45.6140350877193,"1.1923076923076923",0,"None","Medium Income","Cataluña","Sin CAIs"
"4080",34092525191,25191,"Lleida","Sanaüja",392,32.9457,342,NA,29.5,2.6,NA,30402,13392,11.8983660993696,2.59328606702046,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.358208955223881,0.513888888888889,0.265753424657534,0.506849315068493,402,51.7412935323383,48.2587064676617,"1.0721649484536082",0,"None","Medium Income","Cataluña","Sin CAIs"
"4081",34092525192,25192,"Lleida","Sant Guim de Freixenet",1120,25.1573,906,NA,28.4,2.4,14,30841,12939,44.5198809093186,3.04921802267018,0,0,5,129500,129500,0,0,0,0,0,0,0,0,11,0.365876777251185,0.484409799554566,0.0385038503850385,0.0077007700770077,1055,51.9431279620853,48.0568720379147,"1.0808678500986193",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4082",34092525193,25193,"Lleida","Sant Llorenç de Morunys",1000,4.6175,940,NA,31.4,2.8,15.6,33769,14618,216.567406605306,3,0,0,2,22500,22500,0,0,0,0,0,0,0,0,10,0.374239350912779,0.525581395348837,0.0497109826589595,0.0046242774566474,986,48.9858012170385,51.0141987829615,"0.9602385685884692",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4083",34092525194,25194,"Lleida","Sant Ramon",480,18.8667,336,NA,23.7,1.9,NA,38442,14171,25.4416511631605,2.68124123737559,0,0,1,138200,138200,0,0,0,0,0,0,0,0,1,0.396793587174349,0.490867579908676,0.287330316742081,0.479638009049774,499,52.5050100200401,47.4949899799599,"1.1054852320675106",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4084",34092525196,25196,"Lleida","Sant Esteve de la Sarga",123,92.9795,13,NA,26.6,2.1,NA,32675,15142,1.32287224603273,2.0899051114394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379032258064516,0.525862068965517,0.290598290598291,0.521367521367521,124,61.2903225806452,38.7096774193548,"1.5833333333333333",0,"None","Medium Income","Cataluña","Sin CAIs"
"4085",34092525197,25197,"Lleida","Sant Guim de la Plana",182,12.3198,123,NA,29.9,2.3,NA,39372,13745,14.7729670936216,2.26007138798507,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.335106382978723,0.531791907514451,0.258620689655172,0.46551724137931,188,55.8510638297872,44.1489361702128,"1.2650602409638554",0,"None","Medium Income","Cataluña","Sin CAIs"
"4086",34092525200,25200,"Lleida","Sarroca de Lleida",365,41.5426,365,NA,27.2,2.5,NA,29378,12842,8.78616167500349,2.56229286445647,0,0,2,89000,89000,0,0,0,0,0,0,0,0,10,0.38655462184874,0.481366459627329,0.240740740740741,0.598765432098765,357,55.1820728291317,44.8179271708684,"1.23125",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4087",34092525201,25201,"Lleida","Sarroca de Bellera",113,86.9089,26,NA,27.9,2.5,NA,40169,17553,1.30021206113528,2.05307844348342,0,0,0,0,0,0,0,0,0,2320000,0,0,0,11,0.388429752066116,0.464912280701754,0.385964912280702,0.412280701754386,121,57.8512396694215,42.1487603305785,"1.3725490196078431",2320000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4088",34092525202,25202,"Lleida","Senterada",161,34.7135,106,NA,33,3,NA,33035,14223,4.63796505682227,2.20682587603185,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.23943661971831,0.5234375,0.37984496124031,0.356589147286822,142,57.7464788732394,42.2535211267606,"1.3666666666666667",0,"None","Medium Income","Cataluña","Sin CAIs"
"4089",34092525203,25203,"Lleida","La Seu d'Urgell",12261,15.19,11025,NA,36.3,3.3,28.8,27504,11169,807.17577353522,4.08852589243126,38400,2,2,96600,58200,0,0,0,0,944000,0,0,0,8.90588690937258,0.294791070406411,0.597503600576092,0.0473434535104364,0.00407969639468691,12229,48.6711914302069,51.3288085697931,"0.9482236737294886",944000,"Hydro","Low Income","Cataluña","Sin CAIs"
"4090",34092525204,25204,"Lleida","Seròs",1890,86.2292,1836,NA,28.4,2.5,20.4,29824,10988,21.9183292898461,3.27646180417324,0,0,11,890500,890500,0,0,0,0,0,0,0,0,2,0.327396542692509,0.495641344956413,0.0289230769230769,0.00615384615384615,1909,54.3216343635411,45.6783656364589,"1.1892201834862386",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"4091",34092525205,25205,"Lleida","Sidamon",759,8.1152,719,NA,25.2,2.2,10.2,36066,13562,93.5281940063092,2.88024177589548,0,0,1,45000,45000,0,0,0,0,0,0,0,0,3,0.278731836195509,0.411764705882353,0.0408163265306122,0.00156985871271586,757,53.2364597093791,46.7635402906209,"1.1384180790960452",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4092",34092525206,25206,"Lleida","El Soleràs",330,12.6139,311,NA,28.9,2.4,NA,26260,11160,26.1616153608321,2.51851393987789,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.384848484848485,0.513605442176871,0.238255033557047,0.540268456375839,330,54.5454545454545,45.4545454545455,"1.2",0,"None","Low Income","Cataluña","Sin CAIs"
"4093",34092525207,25207,"Lleida","Solsona",9131,17.7091,8634,NA,29.5,2.6,19,30807,12428,515.610618269703,3.96051834278071,37350,3,15,532550,495200,0,0,0,0,0,0,0,0,11.5203860409819,0.313910590277778,0.484591277095847,0.0496271535098997,0.00527127796348676,9216,49.3055555555556,50.6944444444444,"0.9726027397260274",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4094",34092525208,25208,"Lleida","Soriguera",429,106.0413,84,NA,33.6,3.2,NA,28633,12088,4.04559355647281,2.63245729218472,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.25754060324826,0.43213296398892,0.446866485013624,0.267029972752044,431,53.1322505800464,46.8677494199536,"1.1336633663366336",0,"None","Medium Income","Cataluña","Sin CAIs"
"4095",34092525209,25209,"Lleida","Sort",2192,105.1544,1636,NA,29.5,2.4,15.6,30579,13669,20.8455376094581,3.34084054981233,0,0,2,40000,40000,0,0,0,0,5268000,0,0,0,3,0.314000906207522,0.462662337662338,0.0561197220737574,0.00374131480491716,2207,49.3429995468962,50.6570004531038,"0.9740608228980322",5268000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4096",34092525210,25210,"Lleida","Soses",1784,30.1472,1693,NA,26.9,2.3,13.6,34651,11854,59.1763082475321,3.2513948500401,0,0,2,297000,297000,0,0,0,0,0,0,0,0,5,0.336543909348442,0.509394572025052,0.0349794238683128,0.00685871056241427,1765,52.5779036827196,47.4220963172805,"1.108721624850657",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"4097",34092525211,25211,"Lleida","Sudanell",873,8.1626,855,NA,23.6,2.1,7.9,33094,13592,106.951216524147,2.94101424370557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.335315101070155,0.510840108401084,0.0295698924731183,0.00537634408602151,841,55.2913198573127,44.7086801426873,"1.2367021276595744",0,"None","Medium Income","Cataluña","Sin CAIs"
"4098",34092525212,25212,"Lleida","Sunyer",332,12.516,328,NA,26.8,2.4,NA,32100,12182,26.5260466602749,2.52113808370404,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.306306306306306,0.431972789115646,0.261904761904762,0.547619047619048,333,55.8558558558559,44.1441441441441,"1.2653061224489797",0,"None","Medium Income","Cataluña","Sin CAIs"
"4099",34092525215,25215,"Lleida","Talarn",562,27.8581,290,NA,28.9,2.4,NA,35017,14260,20.1736658278921,2.74973631556906,0,0,7,5866500,5866500,0,0,0,0,2400000,0,0,0,5,0.272357723577236,0.398169336384439,0.398648648648649,0.288288288288288,492,58.9430894308943,41.0569105691057,"1.4356435643564356",2400000,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4100",34092525216,25216,"Lleida","Talavera",291,30.6163,114,NA,33.3,2.2,NA,47024,15949,9.50474093865032,2.46389298898591,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.381944444444444,0.443137254901961,0.32295719844358,0.408560311284047,288,55.2083333333333,44.7916666666667,"1.2325581395348837",0,"None","Medium Income","Cataluña","Sin CAIs"
"4101",34092525217,25217,"Lleida","Tàrrega",17810,87.9649,17207,NA,30,2.6,20.1,31903,12043,202.467120408254,4.25066391946324,50000,3,48,1776550,1726550,0,4600000,0,0,0,0,0,0,14.8013299789148,0.294110972427096,0.476048112354863,0.0515598217346589,0.00582790538224203,17626,49.7106547146261,50.2893452853739,"0.9884927797833934",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4102",34092525218,25218,"Lleida","Tarrés",105,13.0831,94,NA,26,2.5,NA,29809,12274,8.02562083909777,2.02118929906994,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.428571428571429,0.523255813953488,0.344827586206897,0.402298850574713,105,49.5238095238095,50.4761904761905,"0.9811320754716981",0,"None","Medium Income","Cataluña","Sin CAIs"
"4103",34092525219,25219,"Lleida","Tarroja de Segarra",175,7.9045,171,NA,28.1,2.3,NA,33685,13069,22.1392877474856,2.24303804868629,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.385026737967914,0.509433962264151,0.397515527950311,0.347826086956522,187,55.0802139037433,44.9197860962567,"1.2261904761904763",0,"None","Medium Income","Cataluña","Sin CAIs"
"4104",34092525220,25220,"Lleida","Térmens",1363,27.5758,1263,NA,26.3,2.4,12.1,35076,12791,49.4273964853241,3.13449585583467,40000,2,2,379900,339900,0,0,0,0,0,0,0,0,1,0.33232856066315,0.483478260869565,0.0395869191049914,0.00258175559380379,1327,51.3187641296157,48.6812358703843,"1.0541795665634675",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
